          [1]cp           [2]ct | cp(all blades) | ct(all blades) | in order 
   5.041334e-01    6.866107e-01    1.697710e-01    1.642274e-01    1.701350e-01    2.301676e-01    2.273003e-01    2.291428e-01 
   5.043571e-01    6.866844e-01    1.697132e-01    1.643556e-01    1.702883e-01    2.301703e-01    2.272632e-01    2.292509e-01 
   5.045365e-01    6.867448e-01    1.696860e-01    1.644245e-01    1.704260e-01    2.301993e-01    2.271942e-01    2.293514e-01 
   5.048153e-01    6.868265e-01    1.695931e-01    1.645728e-01    1.706495e-01    2.301768e-01    2.271534e-01    2.294963e-01 
   5.050641e-01    6.869356e-01    1.695838e-01    1.647193e-01    1.707610e-01    2.302196e-01    2.271299e-01    2.295861e-01 
   5.052473e-01    6.869881e-01    1.695403e-01    1.648203e-01    1.708867e-01    2.302386e-01    2.270600e-01    2.296895e-01 
   5.054700e-01    6.870666e-01    1.694116e-01    1.650267e-01    1.710317e-01    2.302023e-01    2.270639e-01    2.298004e-01 
   5.056197e-01    6.871223e-01    1.693135e-01    1.652239e-01    1.710823e-01    2.301920e-01    2.270607e-01    2.298697e-01 
   5.057226e-01    6.871583e-01    1.692004e-01    1.653763e-01    1.711459e-01    2.301736e-01    2.270420e-01    2.299427e-01 
   5.058986e-01    6.872485e-01    1.690654e-01    1.655684e-01    1.712648e-01    2.301413e-01    2.270525e-01    2.300547e-01 
   5.059502e-01    6.872763e-01    1.689119e-01    1.657706e-01    1.712678e-01    2.300992e-01    2.270792e-01    2.300978e-01 
   5.060016e-01    6.873025e-01    1.687573e-01    1.659709e-01    1.712734e-01    2.300518e-01    2.271065e-01    2.301442e-01 
   5.060267e-01    6.873272e-01    1.685593e-01    1.661621e-01    1.713053e-01    2.299811e-01    2.271419e-01    2.302042e-01 
   5.059795e-01    6.873239e-01    1.683280e-01    1.663735e-01    1.712780e-01    2.298877e-01    2.272035e-01    2.302327e-01 
   5.059680e-01    6.873571e-01    1.681456e-01    1.666040e-01    1.712184e-01    2.298278e-01    2.272827e-01    2.302467e-01 
   5.058727e-01    6.873303e-01    1.678827e-01    1.667906e-01    1.711993e-01    2.297079e-01    2.273453e-01    2.302770e-01 
   5.058038e-01    6.873247e-01    1.676393e-01    1.670070e-01    1.711574e-01    2.295983e-01    2.274277e-01    2.302987e-01 
   5.056509e-01    6.872792e-01    1.673685e-01    1.672213e-01    1.710611e-01    2.294717e-01    2.275176e-01    2.302899e-01 
   5.055174e-01    6.872506e-01    1.670615e-01    1.674436e-01    1.710122e-01    2.293258e-01    2.276231e-01    2.303017e-01 
   5.053949e-01    6.872239e-01    1.668112e-01    1.676548e-01    1.709288e-01    2.292038e-01    2.277238e-01    2.302963e-01 
   5.052494e-01    6.871830e-01    1.665912e-01    1.678287e-01    1.708295e-01    2.290927e-01    2.278038e-01    2.302865e-01 
   5.050092e-01    6.871021e-01    1.662027e-01    1.680943e-01    1.707123e-01    2.288878e-01    2.279507e-01    2.302635e-01 
   5.049766e-01    6.871083e-01    1.660527e-01    1.682699e-01    1.706539e-01    2.288028e-01    2.280360e-01    2.302695e-01 
   5.047808e-01    6.870298e-01    1.657471e-01    1.684517e-01    1.705820e-01    2.286402e-01    2.281270e-01    2.302627e-01 
   5.047489e-01    6.870339e-01    1.655414e-01    1.686977e-01    1.705099e-01    2.285159e-01    2.282610e-01    2.302569e-01 
   5.045910e-01    6.869714e-01    1.652865e-01    1.688776e-01    1.704269e-01    2.283605e-01    2.283630e-01    2.302479e-01 
   5.045112e-01    6.869435e-01    1.651102e-01    1.690794e-01    1.703217e-01    2.282393e-01    2.284759e-01    2.302284e-01 
   5.044485e-01    6.869136e-01    1.649282e-01    1.692491e-01    1.702711e-01    2.281076e-01    2.285753e-01    2.302307e-01 
   5.043790e-01    6.868796e-01    1.647578e-01    1.694346e-01    1.701866e-01    2.279722e-01    2.286863e-01    2.302211e-01 
   5.042745e-01    6.868251e-01    1.646233e-01    1.695746e-01    1.700766e-01    2.278495e-01    2.287764e-01    2.301992e-01 
   5.043465e-01    6.868502e-01    1.645485e-01    1.697602e-01    1.700378e-01    2.277510e-01    2.288901e-01    2.302091e-01 
   5.043181e-01    6.868180e-01    1.644715e-01    1.698952e-01    1.699514e-01    2.276395e-01    2.289784e-01    2.302001e-01 
   5.043356e-01    6.868005e-01    1.643997e-01    1.700635e-01    1.698725e-01    2.275213e-01    2.290849e-01    2.301943e-01 
   5.044486e-01    6.868309e-01    1.643974e-01    1.702307e-01    1.698206e-01    2.274302e-01    2.291974e-01    2.302033e-01 
   5.044837e-01    6.868124e-01    1.644293e-01    1.703435e-01    1.697108e-01    2.273469e-01    2.292850e-01    2.301805e-01 
   5.044822e-01    6.867832e-01    1.644217e-01    1.704209e-01    1.696396e-01    2.272372e-01    2.293589e-01    2.301871e-01 
   5.045898e-01    6.867753e-01    1.644897e-01    1.705952e-01    1.695048e-01    2.271546e-01    2.294780e-01    2.301427e-01 
   5.046901e-01    6.867972e-01    1.645732e-01    1.706699e-01    1.694470e-01    2.270919e-01    2.295481e-01    2.301572e-01 
   5.046994e-01    6.867528e-01    1.646078e-01    1.707242e-01    1.693673e-01    2.269830e-01    2.296139e-01    2.301560e-01 
   5.048026e-01    6.867628e-01    1.647712e-01    1.708391e-01    1.691923e-01    2.269604e-01    2.297087e-01    2.300936e-01 
   5.048729e-01    6.867621e-01    1.649282e-01    1.708609e-01    1.690838e-01    2.269287e-01    2.297597e-01    2.300737e-01 
   5.048840e-01    6.867390e-01    1.650442e-01    1.708969e-01    1.689428e-01    2.268851e-01    2.298145e-01    2.300395e-01 
   5.050053e-01    6.867865e-01    1.652186e-01    1.710069e-01    1.687797e-01    2.268788e-01    2.299192e-01    2.299885e-01 
   5.050180e-01    6.867785e-01    1.653987e-01    1.710038e-01    1.686156e-01    2.268872e-01    2.299547e-01    2.299366e-01 
   5.050564e-01    6.867863e-01    1.656017e-01    1.710075e-01    1.684472e-01    2.269095e-01    2.299967e-01    2.298802e-01 
   5.050985e-01    6.868049e-01    1.657900e-01    1.710408e-01    1.682677e-01    2.269374e-01    2.300545e-01    2.298130e-01 
   5.050913e-01    6.868157e-01    1.660268e-01    1.710125e-01    1.680520e-01    2.270060e-01    2.300806e-01    2.297292e-01 
   5.051394e-01    6.868659e-01    1.662629e-01    1.709923e-01    1.678842e-01    2.270829e-01    2.301115e-01    2.296715e-01 
   5.051117e-01    6.868632e-01    1.664848e-01    1.709768e-01    1.676501e-01    2.271578e-01    2.301421e-01    2.295633e-01 
   5.051347e-01    6.868991e-01    1.667319e-01    1.709661e-01    1.674367e-01    2.272521e-01    2.301776e-01    2.294693e-01 
   5.050818e-01    6.869021e-01    1.669932e-01    1.708902e-01    1.671983e-01    2.273658e-01    2.301780e-01    2.293584e-01 
   5.050477e-01    6.869236e-01    1.672526e-01    1.708653e-01    1.669298e-01    2.274894e-01    2.302023e-01    2.292319e-01 
   5.049876e-01    6.869305e-01    1.674839e-01    1.708090e-01    1.666946e-01    2.276007e-01    2.302099e-01    2.291199e-01 
   5.049761e-01    6.869538e-01    1.677074e-01    1.707385e-01    1.665302e-01    2.277038e-01    2.302132e-01    2.290368e-01 
   5.048566e-01    6.869403e-01    1.680081e-01    1.706624e-01    1.661861e-01    2.278696e-01    2.302142e-01    2.288565e-01 
   5.048738e-01    6.869845e-01    1.682229e-01    1.706084e-01    1.660425e-01    2.279780e-01    2.302251e-01    2.287814e-01 
   5.047630e-01    6.869576e-01    1.684280e-01    1.705507e-01    1.657844e-01    2.280837e-01    2.302282e-01    2.286458e-01 
   5.047819e-01    6.869950e-01    1.686923e-01    1.704967e-01    1.655929e-01    2.282306e-01    2.302338e-01    2.285306e-01 
   5.046883e-01    6.869744e-01    1.688992e-01    1.704294e-01    1.653597e-01    2.283489e-01    2.302346e-01    2.283910e-01 
   5.046086e-01    6.869570e-01    1.690975e-01    1.703377e-01    1.651733e-01    2.284638e-01    2.302239e-01    2.282693e-01 
   5.045897e-01    6.869560e-01    1.692918e-01    1.702929e-01    1.650049e-01    2.285777e-01    2.302319e-01    2.281464e-01 
   5.044944e-01    6.869213e-01    1.694556e-01    1.702067e-01    1.648321e-01    2.286835e-01    2.302236e-01    2.280142e-01 
   5.043908e-01    6.868746e-01    1.696100e-01    1.700888e-01    1.646920e-01    2.287800e-01    2.301998e-01    2.278948e-01 
   5.044174e-01    6.868853e-01    1.697864e-01    1.700475e-01    1.645835e-01    2.288916e-01    2.302097e-01    2.277840e-01 
   5.043228e-01    6.868267e-01    1.698823e-01    1.699357e-01    1.645048e-01    2.289645e-01    2.301896e-01    2.276726e-01 
   5.043131e-01    6.868004e-01    1.700508e-01    1.698535e-01    1.644087e-01    2.290725e-01    2.301840e-01    2.275440e-01 
   5.043464e-01    6.867959e-01    1.701893e-01    1.697790e-01    1.643782e-01    2.291731e-01    2.301816e-01    2.274413e-01 
   5.043128e-01    6.867437e-01    1.702982e-01    1.696497e-01    1.643649e-01    2.292565e-01    2.301498e-01    2.273374e-01 
   5.042566e-01    6.866906e-01    1.703619e-01    1.695644e-01    1.643304e-01    2.293269e-01    2.301491e-01    2.272146e-01 
   5.043028e-01    6.866509e-01    1.705019e-01    1.694279e-01    1.643730e-01    2.294275e-01    2.301037e-01    2.271198e-01 
   5.043595e-01    6.866453e-01    1.705789e-01    1.693373e-01    1.644433e-01    2.295001e-01    2.300995e-01    2.270457e-01 
   5.043217e-01    6.865724e-01    1.706130e-01    1.692474e-01    1.644613e-01    2.295541e-01    2.300925e-01    2.269258e-01 
   5.044001e-01    6.865676e-01    1.707239e-01    1.690552e-01    1.646209e-01    2.296474e-01    2.300202e-01    2.269000e-01 
   5.044283e-01    6.865349e-01    1.707232e-01    1.689383e-01    1.647668e-01    2.296841e-01    2.299933e-01    2.268576e-01 
   5.044260e-01    6.864978e-01    1.707591e-01    1.687985e-01    1.648683e-01    2.297370e-01    2.299575e-01    2.268032e-01 
   5.044926e-01    6.865054e-01    1.708332e-01    1.686233e-01    1.650361e-01    2.298178e-01    2.298986e-01    2.267890e-01 
   5.045013e-01    6.864865e-01    1.708407e-01    1.684600e-01    1.652006e-01    2.298578e-01    2.298450e-01    2.267837e-01 
   5.045457e-01    6.864950e-01    1.708466e-01    1.682910e-01    1.654082e-01    2.299012e-01    2.297882e-01    2.268056e-01 
   5.046324e-01    6.865286e-01    1.708943e-01    1.681343e-01    1.656038e-01    2.299660e-01    2.297289e-01    2.268337e-01 
   5.046283e-01    6.865374e-01    1.708668e-01    1.679143e-01    1.658472e-01    2.299915e-01    2.296432e-01    2.269028e-01 
   5.047012e-01    6.865890e-01    1.708705e-01    1.677437e-01    1.660870e-01    2.300333e-01    2.295804e-01    2.269753e-01 
   5.046836e-01    6.865875e-01    1.708474e-01    1.675160e-01    1.663201e-01    2.300600e-01    2.294746e-01    2.270530e-01 
   5.047312e-01    6.866347e-01    1.708399e-01    1.673192e-01    1.665721e-01    2.300953e-01    2.293903e-01    2.271491e-01 
   5.047075e-01    6.866495e-01    1.707715e-01    1.670896e-01    1.668463e-01    2.300989e-01    2.292830e-01    2.272676e-01 
   5.047339e-01    6.866981e-01    1.707690e-01    1.668421e-01    1.671229e-01    2.301353e-01    2.291651e-01    2.273977e-01 
   5.047076e-01    6.867235e-01    1.707298e-01    1.666041e-01    1.673738e-01    2.301509e-01    2.290537e-01    2.275189e-01 
   5.047492e-01    6.867727e-01    1.706715e-01    1.664631e-01    1.676145e-01    2.301600e-01    2.289837e-01    2.276291e-01 
   5.046912e-01    6.867952e-01    1.706179e-01    1.661463e-01    1.679270e-01    2.301749e-01    2.288179e-01    2.278024e-01 
   5.047113e-01    6.868467e-01    1.705615e-01    1.659944e-01    1.681555e-01    2.301841e-01    2.287427e-01    2.279199e-01 
   5.045975e-01    6.868237e-01    1.704972e-01    1.657309e-01    1.683693e-01    2.301872e-01    2.286050e-01    2.280314e-01 
   5.046035e-01    6.868602e-01    1.704501e-01    1.655389e-01    1.686145e-01    2.301975e-01    2.284916e-01    2.281712e-01 
   5.045415e-01    6.868580e-01    1.703894e-01    1.653108e-01    1.688413e-01    2.302027e-01    2.283577e-01    2.282977e-01 
   5.044428e-01    6.868384e-01    1.703037e-01    1.651199e-01    1.690191e-01    2.301956e-01    2.282366e-01    2.284062e-01 
   5.044425e-01    6.868555e-01    1.702493e-01    1.649607e-01    1.692325e-01    2.302009e-01    2.281231e-01    2.285315e-01 
   5.043798e-01    6.868436e-01    1.701691e-01    1.648116e-01    1.693990e-01    2.301964e-01    2.280047e-01    2.286425e-01 
   5.042772e-01    6.868021e-01    1.700519e-01    1.646540e-01    1.695712e-01    2.301732e-01    2.278804e-01    2.287486e-01 
   5.043087e-01    6.868239e-01    1.700095e-01    1.645583e-01    1.697409e-01    2.301861e-01    2.277783e-01    2.288596e-01 
   5.041752e-01    6.867467e-01    1.698814e-01    1.644593e-01    1.698345e-01    2.301578e-01    2.276575e-01    2.289314e-01 
   5.041695e-01    6.867223e-01    1.698049e-01    1.643667e-01    1.699979e-01    2.301558e-01    2.275301e-01    2.290364e-01 
   5.041781e-01    6.867097e-01    1.697199e-01    1.643345e-01    1.701237e-01    2.301483e-01    2.274277e-01    2.291338e-01 
   5.040805e-01    6.866272e-01    1.695825e-01    1.642726e-01    1.702254e-01    2.301125e-01    2.273017e-01    2.292131e-01 
