"Velocity Deficit","pMean","nutMean","nut","k","kMean","p","epsilon","force.turbine1:0","force.turbine1:1","force.turbine1:2","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.94327e-02,-1.07078e+01,1.90835e+01,1.83879e+01,1.83503e+00,1.79666e+00,-8.33377e+00,1.64957e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.08566e+01,-1.73224e-01,1.08016e-01,1.09482e+01,-1.83298e-01,1.25108e-01,3.38476e-02,1.69110e-03,2.12367e-03,3.73485e-03,8.31637e-04,6.12688e-03,1,5.10000e+00,6.30000e+01,0.00000e+00,-7.99000e+01
4.05763e-02,-1.07052e+01,1.94200e+01,1.86872e+01,1.85149e+00,1.81065e+00,-8.33349e+00,1.65270e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.08424e+01,-1.74941e-01,1.10198e-01,1.09351e+01,-1.84843e-01,1.27363e-01,3.43760e-02,1.70371e-03,2.16539e-03,3.83452e-03,8.43468e-04,6.20948e-03,1,5.27000e+00,6.30000e+01,0.00000e+00,-7.97300e+01
4.17200e-02,-1.07026e+01,1.97565e+01,1.89866e+01,1.86796e+00,1.82464e+00,-8.33321e+00,1.65584e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.08282e+01,-1.76659e-01,1.12380e-01,1.09220e+01,-1.86388e-01,1.29619e-01,3.49045e-02,1.71632e-03,2.20711e-03,3.93420e-03,8.55298e-04,6.29209e-03,1,5.44000e+00,6.30000e+01,0.00000e+00,-7.95600e+01
4.28637e-02,-1.07000e+01,2.00930e+01,1.92859e+01,1.88443e+00,1.83863e+00,-8.33293e+00,1.65897e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.08141e+01,-1.78376e-01,1.14562e-01,1.09089e+01,-1.87932e-01,1.31875e-01,3.54330e-02,1.72893e-03,2.24883e-03,4.03388e-03,8.67129e-04,6.37469e-03,1,5.61000e+00,6.30000e+01,0.00000e+00,-7.93900e+01
4.40073e-02,-1.06975e+01,2.04296e+01,1.95852e+01,1.90090e+00,1.85262e+00,-8.33265e+00,1.66211e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.07999e+01,-1.80093e-01,1.16744e-01,1.08958e+01,-1.89477e-01,1.34130e-01,3.59614e-02,1.74154e-03,2.29055e-03,4.13356e-03,8.78959e-04,6.45730e-03,1,5.78000e+00,6.30000e+01,0.00000e+00,-7.92200e+01
4.51509e-02,-1.06949e+01,2.07661e+01,1.98845e+01,1.91737e+00,1.86661e+00,-8.33237e+00,1.66524e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.07858e+01,-1.81810e-01,1.18926e-01,1.08827e+01,-1.91022e-01,1.36386e-01,3.64899e-02,1.75414e-03,2.33227e-03,4.23324e-03,8.90789e-04,6.53990e-03,1,5.95000e+00,6.30000e+01,0.00000e+00,-7.90500e+01
4.62979e-02,-1.06926e+01,2.10982e+01,2.01786e+01,1.93363e+00,1.88040e+00,-8.33242e+00,1.66869e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.07715e+01,-1.83522e-01,1.21082e-01,1.08696e+01,-1.92559e-01,1.38613e-01,3.70557e-02,1.76706e-03,2.37375e-03,4.33633e-03,9.02558e-04,6.62383e-03,1,6.12000e+00,6.30000e+01,0.00000e+00,-7.88800e+01
4.74526e-02,-1.06911e+01,2.14199e+01,2.04602e+01,1.94942e+00,1.89373e+00,-8.33327e+00,1.67289e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.07571e+01,-1.85223e-01,1.23173e-01,1.08564e+01,-1.94080e-01,1.40771e-01,3.77101e-02,1.78071e-03,2.41464e-03,4.44754e-03,9.14181e-04,6.71087e-03,1,6.29000e+00,6.30000e+01,0.00000e+00,-7.87100e+01
4.86073e-02,-1.06897e+01,2.17416e+01,2.07418e+01,1.96520e+00,1.90705e+00,-8.33411e+00,1.67709e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.07427e+01,-1.86923e-01,1.25265e-01,1.08432e+01,-1.95600e-01,1.42930e-01,3.83645e-02,1.79436e-03,2.45554e-03,4.55875e-03,9.25803e-04,6.79790e-03,1,6.46000e+00,6.30000e+01,0.00000e+00,-7.85400e+01
4.97620e-02,-1.06882e+01,2.20633e+01,2.10234e+01,1.98099e+00,1.92037e+00,-8.33496e+00,1.68129e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.07283e+01,-1.88623e-01,1.27356e-01,1.08299e+01,-1.97121e-01,1.45088e-01,3.90189e-02,1.80801e-03,2.49643e-03,4.66996e-03,9.37425e-04,6.88494e-03,1,6.63000e+00,6.30000e+01,0.00000e+00,-7.83700e+01
5.09168e-02,-1.06868e+01,2.23850e+01,2.13050e+01,1.99678e+00,1.93369e+00,-8.33580e+00,1.68549e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.07139e+01,-1.90323e-01,1.29448e-01,1.08167e+01,-1.98641e-01,1.47247e-01,3.96733e-02,1.82165e-03,2.53733e-03,4.78117e-03,9.49048e-04,6.97199e-03,1,6.80000e+00,6.30000e+01,0.00000e+00,-7.82000e+01
5.20715e-02,-1.06853e+01,2.27067e+01,2.15866e+01,2.01256e+00,1.94701e+00,-8.33665e+00,1.68970e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.06995e+01,-1.92024e-01,1.31539e-01,1.08035e+01,-2.00162e-01,1.49405e-01,4.03277e-02,1.83530e-03,2.57822e-03,4.89238e-03,9.60670e-04,7.05903e-03,1,6.97000e+00,6.30000e+01,0.00000e+00,-7.80300e+01
5.32287e-02,-1.06841e+01,2.30247e+01,2.18640e+01,2.02817e+00,1.96017e+00,-8.33777e+00,1.69406e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.06850e+01,-1.93720e-01,1.33605e-01,1.07902e+01,-2.01677e-01,1.51537e-01,4.10149e-02,1.84923e-03,2.61883e-03,5.00662e-03,9.72249e-04,7.14723e-03,1,7.14000e+00,6.30000e+01,0.00000e+00,-7.78600e+01
5.43932e-02,-1.06838e+01,2.33320e+01,2.21292e+01,2.04327e+00,1.97284e+00,-8.33969e+00,1.69891e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.06704e+01,-1.95405e-01,1.35597e-01,1.07769e+01,-2.03177e-01,1.53590e-01,4.17964e-02,1.86394e-03,2.65860e-03,5.12962e-03,9.83703e-04,7.23880e-03,1,7.31000e+00,6.30000e+01,0.00000e+00,-7.76900e+01
5.55577e-02,-1.06834e+01,2.36393e+01,2.23944e+01,2.05838e+00,1.98551e+00,-8.34160e+00,1.70376e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.06557e+01,-1.97091e-01,1.37588e-01,1.07636e+01,-2.04676e-01,1.55644e-01,4.25779e-02,1.87866e-03,2.69837e-03,5.25261e-03,9.95158e-04,7.33036e-03,1,7.48000e+00,6.30000e+01,0.00000e+00,-7.75200e+01
5.67221e-02,-1.06831e+01,2.39466e+01,2.26595e+01,2.07348e+00,1.99818e+00,-8.34351e+00,1.70860e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.06411e+01,-1.98776e-01,1.39580e-01,1.07502e+01,-2.06176e-01,1.57697e-01,4.33594e-02,1.89338e-03,2.73814e-03,5.37561e-03,1.00661e-03,7.42193e-03,1,7.65000e+00,6.30000e+01,0.00000e+00,-7.73500e+01
5.78865e-02,-1.06827e+01,2.42539e+01,2.29247e+01,2.08858e+00,2.01085e+00,-8.34543e+00,1.71345e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.06265e+01,-2.00461e-01,1.41572e-01,1.07369e+01,-2.07675e-01,1.59750e-01,4.41409e-02,1.90810e-03,2.77791e-03,5.49860e-03,1.01807e-03,7.51349e-03,1,7.82000e+00,6.30000e+01,0.00000e+00,-7.71800e+01
5.90510e-02,-1.06824e+01,2.45612e+01,2.31899e+01,2.10368e+00,2.02352e+00,-8.34734e+00,1.71830e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.06118e+01,-2.02147e-01,1.43563e-01,1.07236e+01,-2.09175e-01,1.61804e-01,4.49224e-02,1.92282e-03,2.81768e-03,5.62159e-03,1.02952e-03,7.60505e-03,1,7.99000e+00,6.30000e+01,0.00000e+00,-7.70100e+01
6.02164e-02,-1.06821e+01,2.48669e+01,2.34533e+01,2.11870e+00,2.03612e+00,-8.34937e+00,1.72318e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.05972e+01,-2.03830e-01,1.45542e-01,1.07102e+01,-2.10672e-01,1.63844e-01,4.57191e-02,1.93766e-03,2.85729e-03,5.74599e-03,1.04096e-03,7.69716e-03,1,8.16000e+00,6.30000e+01,0.00000e+00,-7.68400e+01
6.13891e-02,-1.06828e+01,2.51603e+01,2.37034e+01,2.13309e+00,2.04815e+00,-8.35229e+00,1.72835e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.05823e+01,-2.05501e-01,1.47426e-01,1.06968e+01,-2.12152e-01,1.65785e-01,4.66289e-02,1.95346e-03,2.89569e-03,5.88091e-03,1.05227e-03,7.79328e-03,1,8.33000e+00,6.30000e+01,0.00000e+00,-7.66700e+01
6.25617e-02,-1.06836e+01,2.54538e+01,2.39534e+01,2.14749e+00,2.06017e+00,-8.35520e+00,1.73353e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.05675e+01,-2.07172e-01,1.49309e-01,1.06833e+01,-2.13632e-01,1.67725e-01,4.75387e-02,1.96926e-03,2.93408e-03,6.01583e-03,1.06359e-03,7.88940e-03,1,8.50000e+00,6.30000e+01,0.00000e+00,-7.65000e+01
6.37344e-02,-1.06843e+01,2.57472e+01,2.42035e+01,2.16189e+00,2.07220e+00,-8.35812e+00,1.73870e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.05527e+01,-2.08843e-01,1.51192e-01,1.06699e+01,-2.15111e-01,1.69666e-01,4.84486e-02,1.98506e-03,2.97248e-03,6.15074e-03,1.07490e-03,7.98552e-03,1,8.67000e+00,6.30000e+01,0.00000e+00,-7.63300e+01
6.49070e-02,-1.06850e+01,2.60406e+01,2.44536e+01,2.17629e+00,2.08423e+00,-8.36104e+00,1.74387e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.05379e+01,-2.10513e-01,1.53075e-01,1.06565e+01,-2.16591e-01,1.71607e-01,4.93584e-02,2.00086e-03,3.01088e-03,6.28566e-03,1.08622e-03,8.08165e-03,1,8.84000e+00,6.30000e+01,0.00000e+00,-7.61600e+01
6.60797e-02,-1.06857e+01,2.63341e+01,2.47037e+01,2.19069e+00,2.09625e+00,-8.36395e+00,1.74905e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.05230e+01,-2.12184e-01,1.54958e-01,1.06430e+01,-2.18071e-01,1.73548e-01,5.02683e-02,2.01666e-03,3.04928e-03,6.42059e-03,1.09754e-03,8.17778e-03,1,9.01000e+00,6.30000e+01,0.00000e+00,-7.59900e+01
6.72523e-02,-1.06864e+01,2.66275e+01,2.49537e+01,2.20509e+00,2.10828e+00,-8.36687e+00,1.75422e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.05082e+01,-2.13855e-01,1.56841e-01,1.06296e+01,-2.19551e-01,1.75488e-01,5.11781e-02,2.03246e-03,3.08767e-03,6.55551e-03,1.10885e-03,8.27390e-03,1,9.18000e+00,6.30000e+01,0.00000e+00,-7.58200e+01
6.84307e-02,-1.06881e+01,2.69093e+01,2.51917e+01,2.21885e+00,2.11974e+00,-8.37061e+00,1.75946e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.04932e+01,-2.15512e-01,1.58623e-01,1.06161e+01,-2.21013e-01,1.77324e-01,5.22009e-02,2.04920e-03,3.12469e-03,6.70086e-03,1.12007e-03,8.37401e-03,1,9.35000e+00,6.30000e+01,0.00000e+00,-7.56500e+01
6.96098e-02,-1.06898e+01,2.71894e+01,2.54279e+01,2.23252e+00,2.13111e+00,-8.37446e+00,1.76471e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.04782e+01,-2.17167e-01,1.60389e-01,1.06026e+01,-2.22474e-01,1.79145e-01,5.32399e-02,2.06607e-03,3.16151e-03,6.84772e-03,1.13127e-03,8.47470e-03,1,9.52000e+00,6.30000e+01,0.00000e+00,-7.54800e+01
7.07890e-02,-1.06916e+01,2.74695e+01,2.56641e+01,2.24619e+00,2.14249e+00,-8.37832e+00,1.76996e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.04633e+01,-2.18822e-01,1.62156e-01,1.05891e+01,-2.23934e-01,1.80966e-01,5.42790e-02,2.08294e-03,3.19833e-03,6.99458e-03,1.14247e-03,8.57539e-03,1,9.69000e+00,6.30000e+01,0.00000e+00,-7.53100e+01
7.19681e-02,-1.06933e+01,2.77496e+01,2.59003e+01,2.25986e+00,2.15387e+00,-8.38218e+00,1.77521e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.04483e+01,-2.20477e-01,1.63922e-01,1.05756e+01,-2.25394e-01,1.82787e-01,5.53181e-02,2.09981e-03,3.23515e-03,7.14144e-03,1.15367e-03,8.67607e-03,1,9.86000e+00,6.30000e+01,0.00000e+00,-7.51400e+01
7.31473e-02,-1.06951e+01,2.80297e+01,2.61365e+01,2.27353e+00,2.16524e+00,-8.38603e+00,1.78046e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.04333e+01,-2.22132e-01,1.65689e-01,1.05621e+01,-2.26854e-01,1.84608e-01,5.63571e-02,2.11668e-03,3.27196e-03,7.28830e-03,1.16487e-03,8.77676e-03,1,1.00300e+01,6.30000e+01,0.00000e+00,-7.49700e+01
7.43264e-02,-1.06969e+01,2.83098e+01,2.63727e+01,2.28720e+00,2.17662e+00,-8.38989e+00,1.78571e-02,0.00000e+00,0.00000e+00,0.00000e+00,1.04183e+01,-2.23787e-01,1.67456e-01,1.05486e+01,-2.28314e-01,1.86429e-01,5.73962e-02,2.13355e-03,3.30878e-03,7.43516e-03,1.17607e-03,8.87745e-03,1,1.02000e+01,6.30000e+01,0.00000e+00,-7.48000e+01
