time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
86.05,2834.04024065,7,0.624877945153,0.839586125684,0.089268277879,0.280861717282,0.0302272814146,0.281029990961,0.0298465211773,0.277150857543,0.0291944752871
86.1,2837.66897335,7,0.624933527033,0.839570838151,0.0892762181476,0.28092063095,0.0302319186393,0.280967112482,0.0298193161058,0.277139527774,0.0292249834025
86.15,2841.29770605,7,0.625002551106,0.839578101405,0.0892860787295,0.280984552468,0.0302361225984,0.280884213851,0.0297865706817,0.277165752772,0.0292633854494
86.2,2844.92643876,7,0.62505209511,0.839578486061,0.0892931564443,0.281047388282,0.0302401364657,0.280796972162,0.0297537511585,0.277190542335,0.0292992688201
86.25,2848.55517146,7,0.625154911041,0.839632262754,0.0893078444344,0.281089962319,0.0302384741902,0.280725951837,0.02972562346,0.277272763239,0.0293437467842
86.3,2852.18390416,7,0.625178455554,0.839641877996,0.0893112079363,0.281148293776,0.0302411506358,0.280621743542,0.0296895345418,0.277328258184,0.0293805227587
86.35,2855.81263686,7,0.625192648823,0.839661781445,0.0893132355461,0.281175353744,0.0302345716488,0.280505673967,0.0296523641846,0.277437171536,0.0294262997128
86.4,2859.44136957,7,0.625323200224,0.839755623913,0.0893318857463,0.281236953642,0.0302387253001,0.280408886384,0.0296187069737,0.2775662084,0.0294744534725
86.45,2863.07010227,7,0.625324424021,0.839786500995,0.0893320605744,0.281248542258,0.030228264785,0.280289286074,0.0295813524809,0.277705103505,0.0295224433085
86.5,2866.69883497,7,0.625373836693,0.839850339093,0.0893391195276,0.281303578702,0.0302301485102,0.280153455514,0.0295401519053,0.277849744171,0.0295688191121
86.55,2870.32756767,7,0.625416009793,0.839920640645,0.0893451442561,0.281340765337,0.0302277726582,0.280005383874,0.0294945338803,0.278030940547,0.0296228377175
